listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29125989,Bright and cosy home near Haymarket,52542705,Danielle,Dalry and Fountainbridge,55.9413091,-3.223408269,Entire home/apt,45,2,,,1,17
29126387,Bright and gorgeous flat in beautiful Queensferry.,70291987,Nisha,"Dalmeny, Kirkliston and Newbridge",55.98445897,-3.38186189,Private room,35,1,18/11/2018,7,1,146
29142280,Stylish Newly Refurbished Apt in City Centre,37563463,BnBBuddy,Hillside and Calton Hill,55.95916918,-3.180250935,Entire home/apt,55,2,,,84,287
29143236,Superb contemporary townhouse in ideal location,34091501,David,Bonnington,55.97283824,-3.191815235,Entire home/apt,350,2,,,1,303
29145309,Spacious 1 bed apartment,19032542,Clive,Marchmont East and Sciennes,55.93888344,-3.193499191,Entire home/apt,100,2,,,1,40
29149513,two spacious double bedroom near Haymaket,219644853,Mia,Deans Village,55.94444811,-3.224516799,Entire home/apt,59,1,,,1,84
29150555,"Cosy, clean and practical Edinburgh home",69630239,John,Craigmillar,55.92570665,-3.122329999,Private room,40,2,04/11/2018,1.87,1,0
29154910,Luxury Great King Street Apart: Heart of the City!,37563463,BnBBuddy,Canonmills and New Town North,55.9583052,-3.199804394,Entire home/apt,80,2,28/10/2018,1,84,27
29169560,RECENTLY REFURBISHED  CENTRAL 1 BED FLAT,40312010,Alex,Hillside and Calton Hill,55.95805105,-3.182340608,Entire home/apt,60,2,01/11/2018,1,2,122
29172606,Stunning Flat in the Heartbeat of Edinburgh,161437757,David,Broughton South,55.9625117,-3.185882467,Entire home/apt,80,1,30/10/2018,2,2,118
29174708,Beautiful 1 Bed Flat By Royal Mile and University,161437757,David,"Canongate, Southside and Dumbiedykes",55.94517267,-3.182485575,Entire home/apt,60,1,15/11/2018,8,2,77
29184203,Charming Two Bedroom Morningside Apartment,33837016,Matt,Morningside,55.92806691,-3.210705063,Private room,120,1,,,2,84
29184447,COSY DOUBLE ROOM WITH EN-SUITE BATHROOM NEWINGTON,77960587,Pamela,The Grange,55.93372754,-3.175757862,Private room,17,30,,,1,75
29186961,Luxury accommodation central Edinburgh incl b/fast,219942484,Julie,Easter Road and Hawkhill Avenue,55.96356484,-3.170379146,Entire home/apt,65,2,,,1,30
29192888,Elegant one-bedroom apartments,219989022,Jordan,New Town West,55.95810376,-3.202671011,Private room,58,1,,,1,360
29200348,Spacious 1 bedroom flat near Murrayfield stadium,190083670,Sam,Deans Village,55.94390914,-3.232860735,Entire home/apt,70,3,,,21,184
29200593,*Beautiful Large 4 Bedroom Family Home*,219674954,Merav,Morningside,55.92163079,-3.206349101,Entire home/apt,70,2,,,1,219
29203437,"Attractive, Well Kept 2 Bedroom Home in Bonnington",220011271,Elaine,Bonnington,55.97050233,-3.181623394,Entire home/apt,60,2,,,1,21
29207694,2 cheerful rooms in flat -easy access & parking,79455326,Tanya,Polwarth,55.9378918,-3.224996366,Private room,45,1,22/10/2018,1.82,3,0
29208865,Modern 2 Bed Property in City Centre,182656101,Emily,Broughton South,55.96155119,-3.184942454,Entire home/apt,90,2,12/11/2018,5,1,69
29210365,Spacious Victorian Townhouse,218217850,Lorna,Shandon,55.93502692,-3.223313172,Entire home/apt,250,6,,,1,15
29225330,The Best Location in the Royal Mile,220178951,Han,"Old Town, Princes Street and Leith Street",55.95020212,-3.186732537,Entire home/apt,99,1,02/11/2018,3,4,55
29226326,Edinburgh Caledonian Guesthouse,29624831,Lorna,Bruntsfield,55.93771987,-3.216319449,Private room,135,1,,,11,328
29226483,Lovely penthouse with stunning views of the City,220178951,Han,Easter Road and Hawkhill Avenue,55.96050497,-3.165696816,Entire home/apt,89,1,03/11/2018,1,4,40
29232112,NEW: Private Room Seaside Apartment Edinburgh,41452765,Ellie,Portobello,55.95341565,-3.112852645,Private room,28,1,14/11/2018,1,1,41
29235224,Two Bedroom Home Near Portobello Beach,61684689,Bidders,Portobello,55.95432785,-3.114273069,Entire home/apt,45,2,,,1,169
29236730,Haymarket - Edinburgh CIty Centre,201365443,Pierre,Dalry and Fountainbridge,55.94287567,-3.218318319,Entire home/apt,60,1,30/10/2018,2,4,15
29236849,Fountainbridge - Edinburgh City Centre,201365443,Pierre,Dalry and Fountainbridge,55.9424533,-3.212118913,Entire home/apt,70,1,02/11/2018,4.29,4,37
29245577,Central Beautiful Large Double Room Royal Mile,129184333,Tanja,Abbeyhill,55.95354695,-3.167330016,Private room,35,5,,,4,36
29248214,Private double room with En suite,179591206,Ali,Northfield and Piershill,55.94854975,-3.137335929,Private room,35,1,,,1,172
29248369,Twin room in Leith,144816084,Mara,Leith (Hermitage and Prospect Bank),55.96905853,-3.152299971,Private room,60,2,,,3,177
29257634,228 Easter Road,220427376,Stacey,Easter Road and Hawkhill Avenue,55.96184683,-3.169978062,Entire home/apt,60,1,,,1,298
29265931,1 min to Haymarket Station and Airport tram & bus,219514510,Jessica,Deans Village,55.94683869,-3.220403467,Private room,50,1,12/11/2018,6,1,14
29269425,A lovely private room  close to the airport.,21830858,Popo,"Ratho, Ingliston and Gogar",55.92309964,-3.379998222,Private room,30,1,08/11/2018,7,1,142
29269828,"Explore Scotland in Mellow Yellow, our Log Camper",4042053,Angelique,Dalry and Fountainbridge,55.94428452,-3.211660429,Entire home/apt,35,3,,,2,254
29273009,Spacious flat located beside Fountain Park,26930422,Jason,Bruntsfield,55.93897971,-3.215556305,Entire home/apt,53,7,,,2,34
29273181,Comfortable 1 bedroom flat great view free parking,96396694,Maciej,Easter Road and Hawkhill Avenue,55.96202191,-3.166447896,Entire home/apt,55,2,16/11/2018,6,1,299
29278212,Stylish & Central Two Bed 19th Century Apartment,89325278,Kevin,Gorgie East,55.94118902,-3.227018012,Entire home/apt,95,3,,,1,58
29291734,Cozy Scottish apartment minutes from Castle,220672842,Bilal,"Old Town, Princes Street and Leith Street",55.95130524,-3.18784808,Entire home/apt,69,1,,,1,59
29299392,Luxurious & Stylish City Centre Apartment,9458095,Lucie,Deans Village,55.95056107,-3.216323974,Entire home/apt,155,2,,,1,354
29302305,Salisbury Court - Studio Apartment,220733312,Iain,Newington and Dalkeith Road,55.94218628,-3.17631427,Private room,129,2,,,1,88
29304825,Entire place in central Edinburgh,7092185,Ben,Meadows and Southside,55.94070502,-3.180048642,Entire home/apt,56,2,10/11/2018,3,2,4
29304950,The Warmest Welcome in Edinburgh,220753218,Erin,Prestonfield,55.93526148,-3.166031267,Private room,90,2,,,2,31
29306417,Wizard-ing Apartment at the Top of the Royal Mile,220754401,Susan,"Old Town, Princes Street and Leith Street",55.94847335,-3.194826091,Entire home/apt,75,2,,,1,88
29307017,The Plywood Flat,7354030,Mike & Julie,Dalry and Fountainbridge,55.9419021,-3.217494759,Entire home/apt,64,2,,,5,332
29307263,An ensuite room in Edinburgh,153944696,Kevin,Morningside and Craighouse,55.92275553,-3.219322518,Private room,35,1,12/11/2018,10,1,66
29308864,"Spacious, elegant apartment in Central Edinburgh",151691713,Zoryana,Merchiston and Greenhill,55.93335775,-3.216123001,Entire home/apt,88,1,,,1,200
29312471,Central one Bedroom Apartment,146005801,Shaban,Newington and Dalkeith Road,55.94139981,-3.177970376,Entire home/apt,64,2,,,4,274
29320331,Entire Town House To Rent Leith Walk Short Term,129184333,Tanja,Great Junction Street,55.96887446,-3.177920523,Entire home/apt,39,35,,,4,69
29325500,Luxury Cosmopolitan Studio,122426871,Courtney,Canonmills and New Town North,55.9621694,-3.19814704,Entire home/apt,85,1,17/11/2018,12,3,77
29326751,Ultra Stylish Calton Road Apt w/ Parking,37563463,BnBBuddy,"Canongate, Southside and Dumbiedykes",55.95224015,-3.1783709,Entire home/apt,70,2,,,84,287
29326952,"Gorgeous Cottage in 1820's property, Large Garden",5031359,Mhoraig,Newington and Dalkeith Road,55.93762018,-3.17189364,Entire home/apt,60,2,03/11/2018,2,1,170
29327923,"Chic flat in Stockbridge, the village in the city!",7354030,Mike & Julie,Comely Bank,55.95765922,-3.215991414,Entire home/apt,57,2,18/11/2018,3,5,38
29330253,Large home with easy access to city + countryside,60473828,Miles,Baberton and Juniper Green,55.90866481,-3.284145498,Entire home/apt,73,1,,,1,283
29331942,Private Room 1 - Wolseley Apartment – Edinburgh,220932010,Sabrina,Willowbrae and Duddingston Village,55.95590126,-3.150311482,Private room,39,3,,,4,180
29332211,Private Room 2 - Wolseley Apartment – Edinburgh,220932010,Sabrina,Willowbrae and Duddingston Village,55.95541459,-3.150661455,Private room,39,3,,,4,90
29333906,Superb Spittal St Apartment. Genuine City Centre,215670985,Barry,Tollcross,55.94578098,-3.203859969,Entire home/apt,99,3,04/11/2018,1,7,327
29336988,WESTSIDE CITY APARTMENT,54714349,Jane,Gorgie West,55.93829718,-3.24013765,Entire home/apt,75,1,,,18,57
29337210,"Great Apartment, City Centre and University",16768307,Helen,Polwarth,55.93961729,-3.21986898,Entire home/apt,45,1,30/10/2018,1,4,42
29338030,Beautiful large city centre apt + private parking,29690178,Niki,Canonmills and New Town North,55.95858722,-3.200982302,Entire home/apt,220,2,11/11/2018,1,1,290
29351581,"Spacious Ground floor 2 bed apt, in trendy area.",3008499,Rebecca,Comely Bank,55.95852457,-3.220193329,Entire home/apt,99,1,11/11/2018,2,16,356
29352728,The perfect location,116105976,Anna,Murrayburn and Wester Hailes North,55.91957753,-3.28176025,Private room,22,3,,,2,157
29354188,Double or Twin ensuite room,6748379,City Reteat,Hillside and Calton Hill,55.95732486,-3.173366879,Private room,50,1,,,6,49
29355199,double room within 5min walking distance of castle,221149450,Mick,Tollcross,55.94668127,-3.204699523,Private room,35,1,11/11/2018,2,1,57
29355555,ILUMINATED WIDE ROOM,221152001,Zara,Leith (Albert Street),55.96233592,-3.179045658,Private room,10,6,,,1,51
29362962,Private Room 4 - Wolseley Apartment – Edinburgh,220932010,Sabrina,Willowbrae and Duddingston Village,55.9545625,-3.149606373,Private room,39,3,,,4,90
29363075,Private Room 5 - Wolseley Apartment – Edinburgh,220932010,Sabrina,Northfield and Piershill,55.95539414,-3.149314317,Private room,39,3,,,4,86
29364358,Homely Edinburgh Flat 15 Mins to City Center +WiFi,221229372,Aarif,Gorgie East,55.94151321,-3.228032266,Entire home/apt,55,1,11/11/2018,3,1,161
29376842,Bright&spacious seaview dbl room w/ensuiteBathroom,73841604,Jenny & Francesco,Granton and Royston Mains,55.9838818,-3.225653356,Private room,39,1,18/11/2018,4,1,48
29381406,Bright 2 bedroom flat in the heart of Leith,14510856,Liz,Great Junction Street,55.97328346,-3.170593945,Entire home/apt,48,2,,,1,178
29381927,Historic Edinburgh Home Close to City Centre,5802498,Ailie,Stockbridge,55.96128828,-3.20733633,Entire home/apt,70,1,11/11/2018,2,1,62
29382978,2 BR Apartment in the Heart of Edinburgh Old Town,97428208,Rona,"Old Town, Princes Street and Leith Street",55.94775027,-3.198097788,Entire home/apt,70,1,11/11/2018,5,1,46
29383242,Large Room in Beautiful Victorian House,220753218,Erin,Prestonfield,55.9336223,-3.165758604,Shared room,45,2,,,2,26
29386294,Main door apartment with garden,12543487,Fay,Stockbridge,55.96104664,-3.202084551,Entire home/apt,140,3,,,1,81
29391870,Private large 1 bedroom apartment with sea views,38067212,Ashleigh,Western Harbour and Leith Docks,55.98627016,-3.188169395,Entire home/apt,75,2,,,2,12
29392394,"The Centre Of The Royal Mile, Old Town",221427465,Josh,"Old Town, Princes Street and Leith Street",55.94931141,-3.188391362,Entire home/apt,100,2,11/11/2018,3,1,66
29393059,"12/5 West Mayfield, Edinburgh",221432804,Saara,The Grange,55.93468994,-3.176209452,Entire home/apt,99,2,15/11/2018,2,1,35
29396344,Luxurious short or long term stay in Edinburgh,146924519,Marie Hannah,Hillside and Calton Hill,55.95819926,-3.182868324,Private room,90,1,,,1,30
29404588,Euro Hostel Edinburgh Halls Twin Room,221506234,Rosanna,"Old Town, Princes Street and Leith Street",55.94779914,-3.188562401,Private room,50,1,,,2,127
29405224,Euro Hostel Edinburgh Halls Single Room,221506234,Rosanna,"Old Town, Princes Street and Leith Street",55.94908886,-3.188333587,Private room,40,1,,,2,138
29408244,Stylish and spacious 3-bedroom Home in Edinburgh,142174566,Robbie,Comely Bank,55.95811973,-3.223392068,Entire home/apt,90,2,,,1,164
29426006,Private studio 1 - Panmure Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.95164859,-3.178584829,Entire home/apt,159,2,,,50,32
29426690,Private Studio 2 - Panmure Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.95301316,-3.178502452,Entire home/apt,159,2,,,50,45
29426894,Private Studio 3 - Panmure Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.95218021,-3.178151701,Entire home/apt,159,2,,,50,45
29427064,Private Studio 4 - Panmure Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.95300555,-3.180011753,Entire home/apt,159,2,,,50,45
29427180,Private Studio 5 - Panmure Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.95174408,-3.179376284,Entire home/apt,159,2,,,50,45
29427456,Private Studio 1 - Lady Nicolson Court,50999670,City Room Rentals,Meadows and Southside,55.94467269,-3.187257771,Entire home/apt,165,2,,,50,45
29427837,Modern Stylish Double Room in Trendy Leith Area,94230583,Holly,Easter Road and Hawkhill Avenue,55.9645116,-3.174126094,Private room,50,1,,,1,338
29428052,Private Studio 2 - Lady Nicolson Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.9455547,-3.185735533,Entire home/apt,165,2,,,50,45
29428129,Private Studio 3 - Lady Nicolson Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.94446317,-3.185299138,Entire home/apt,165,2,,,50,45
29428249,Private Studio 4 - Lady Nicolson Court,50999670,City Room Rentals,"Old Town, Princes Street and Leith Street",55.94621593,-3.187038332,Entire home/apt,165,2,,,50,45
29428257,Amazing Abbyhill Apartment,5249046,Verena,Abbeyhill,55.95589743,-3.170570393,Entire home/apt,48,2,,,1,9
29428325,Private Studio 5 - Lady Nicolson Court,50999670,City Room Rentals,"Canongate, Southside and Dumbiedykes",55.94607953,-3.186641649,Entire home/apt,165,2,,,50,45
29428651,Private Studio 1 - Portsburgh Court,50999670,City Room Rentals,Tollcross,55.94442992,-3.20108449,Entire home/apt,165,2,,,50,35
29430372,爱丁堡出租房间 安静舒适夜晚可以看到很美的天空,68715868,凌,Niddrie,55.92889841,-3.126141086,Private room,35,30,,,1,362
29434602,One bedroom flat in Morningside,221719761,Amber And Tilman,Merchiston and Greenhill,55.92953384,-3.212050753,Entire home/apt,50,3,31/10/2018,1,1,13
29436233,Large Central Apartment near Holyrood Palace,57742416,Adam,Hillside and Calton Hill,55.96035125,-3.174052862,Entire home/apt,150,1,,,5,0
29444369,Edinburgh city center apartment.,79608317,Anne Marie,Marchmont East and Sciennes,55.93887316,-3.183623435,Entire home/apt,60,2,18/11/2018,2,4,344
29444800,Spacious Double bedroom (Ensuite) with Parking,19162630,Richa,Broughton North and Powderhall,55.96571775,-3.192389058,Private room,43,1,,,1,173
29445391,"LOCATION, LOCATION, ROYAL MILE FLAT",138450348,Sara,"Old Town, Princes Street and Leith Street",55.94971656,-3.185491598,Entire home/apt,56,1,,,3,27
29445720,Private Studio 2 - Portsburgh Court,50999670,City Room Rentals,Meadows and Southside,55.9448366,-3.199524088,Entire home/apt,165,2,,,50,35
29445855,Private Studio 3 - Portsburgh Court,50999670,City Room Rentals,Tollcross,55.94483102,-3.199890843,Entire home/apt,165,2,,,50,35
29445955,Private Studio 4 - Portsburgh Court,50999670,City Room Rentals,Tollcross,55.94438029,-3.20120515,Entire home/apt,165,2,,,50,117
29446235,Private Studio 5 - Portsburgh Court,50999670,City Room Rentals,Tollcross,55.94505135,-3.201386006,Entire home/apt,165,2,,,50,86
29446310,Fantastic Castle View Apartment,221801567,Alex,Bonnington,55.97278807,-3.191035801,Entire home/apt,130,2,18/11/2018,1,1,174
29447698,City center apartment in historic center.,79608317,Anne Marie,Tollcross,55.94531889,-3.204844357,Entire home/apt,39,1,,,4,172
29449180,Private double room beside Fountain Park and canal,26930422,Jason,Dalry and Fountainbridge,55.94000275,-3.217289676,Private room,53,1,16/11/2018,2,2,27
29454001,The Black Studio,48383727,James,"Dalmeny, Kirkliston and Newbridge",55.95991425,-3.39434869,Entire home/apt,85,1,,,1,123
29456666,Spacious sunny double room in quirky central flat,16700451,Lorna,"Canongate, Southside and Dumbiedykes",55.94501022,-3.183399258,Private room,36,1,04/11/2018,2,1,17
29457269,Lovely family space - Edinburgh,171620908,Sean,Restalrig (Loganlea) and Craigentinny West,55.95856433,-3.148984597,Entire home/apt,44,2,,,2,12
29457799,"Leamington, Bruntsfield",202317126,Margaret,Bruntsfield,55.93760759,-3.207753726,Entire home/apt,90,2,18/11/2018,2,1,153
29457946,Private Double Room in City Centre,59187393,Roxanne,New Town East and Gayfield,55.96151438,-3.188065847,Private room,35,1,04/11/2018,1,1,27
29458315,Newly refurbished ensuite room in a central flat,13994243,Dimitrios,Great Junction Street,55.97445754,-3.176378835,Private room,26,2,04/11/2018,2,1,355
29459556,Leith - Edinburgh City Centre,201365443,Pierre,Leith (Albert Street),55.96185682,-3.1722143,Entire home/apt,45,1,11/11/2018,2,4,49
29460939,"Bright, modern, comfortable 2 bed apartment Leith",113883140,Alan &,Bonnington,55.9741078,-3.185222776,Entire home/apt,120,4,,,2,84
29472620,Cosy & Central Flat ★ Haymarket Residence,13071175,Ryan,Deans Village,55.94992912,-3.209844766,Entire home/apt,89,1,,,12,47
29475662,Cosy & Bright Apartment near Edinburgh City Centre,74093100,Tom,Northfield and Piershill,55.95471044,-3.144361009,Entire home/apt,40,2,11/11/2018,1,1,51
29481844,delightful double room,173058984,Sarah,Broughton South,55.96291273,-3.188939071,Private room,36,1,,,1,15
29484826,Lovely flat in Edinburgh City Centre-New in Airbnb,217104408,Jack,Merchiston and Greenhill,55.93078393,-3.211071839,Entire home/apt,50,1,,,3,39
29486594,A BEAUTIFUL FESTIVE RETREAT IN SCOTLANDS CAPITAL,157534105,Judith,Merchiston and Greenhill,55.92787517,-3.227353534,Entire home/apt,540,4,,,1,39
29488824,Edinburgh Flat with a View,58974198,Beccy,North Leith and Newhaven,55.97886714,-3.191383584,Private room,30,1,,,1,12
